trip_id,trip_datetime,time_of_day,distance_km,duration_minutes,surge_multiplier,fare_kes,fuel_cost_kes,driver_payout_kes,platform_cost_kes,total_cost_kes,profit_kes,profit_margin_pct,profit_per_km,profit_per_minute,day_of_week,hour
8965,2025-04-21 05:08:00,Off-Peak,31.26,54.35,1.11,1929.88,520.79,1505.31,49.8,2075.9,-146.02,-7.57,-4.67,-2.69,Monday,5
8966,2025-03-05 22:21:00,Off-Peak,5.83,12.51,1.13,463.3,86.98,366.01,38.36,491.35,-28.05,-6.05,-4.81,-2.24,Wednesday,22
8967,2025-03-07 10:47:00,Off-Peak,12.31,21.9,1.12,853.88,166.8,674.57,32.56,873.93,-20.05,-2.35,-1.63,-0.92,Friday,10
8968,2025-04-25 21:17:00,Off-Peak,7.84,15.43,1.15,624.4,129.67,480.79,36.6,647.06,-22.66,-3.63,-2.89,-1.47,Friday,21
8969,2025-03-11 20:21:00,Peak,3.31,13.25,1.54,495.3,49.12,361.57,58.68,469.37,25.93,5.24,7.83,1.96,Tuesday,20
8970,2025-04-04 18:27:00,Peak,5.52,14.89,1.24,499.44,96.05,404.55,21.87,522.47,-23.03,-4.61,-4.17,-1.55,Friday,18
8971,2025-02-16 10:50:00,Off-Peak,4.62,11.15,1.02,418.81,75.12,314.11,33.35,422.58,-3.77,-0.9,-0.82,-0.34,Sunday,10
8972,2025-04-02 19:18:00,Peak,12.03,27.01,1.56,1153.66,154.34,865.25,27.92,1047.51,106.15,9.2,8.82,3.93,Wednesday,19
8973,2025-01-23 16:08:00,Off-Peak,16.46,34.07,1.05,1095.5,222.21,876.4,36.02,1134.63,-39.13,-3.57,-2.38,-1.15,Thursday,16
8974,2025-02-08 19:58:00,Peak,4.99,18.42,1.25,546.1,67.81,436.88,43.43,548.12,-2.02,-0.37,-0.4,-0.11,Saturday,19
8975,2025-01-16 02:51:00,Off-Peak,1.94,6.45,1.09,227.79,27.28,184.51,27.77,239.56,-11.77,-5.17,-6.07,-1.82,Thursday,2
8976,2025-03-30 13:21:00,Off-Peak,7.17,15.47,1.11,577.63,114.72,415.89,37.06,567.67,9.96,1.72,1.39,0.64,Sunday,13
8977,2025-01-04 04:59:00,Off-Peak,3.47,10.29,1.07,325.26,60.27,263.46,53.11,376.84,-51.58,-15.86,-14.86,-5.01,Saturday,4
8978,2025-04-19 00:56:00,Off-Peak,2.94,6.65,1.14,372.61,45.75,298.09,45.68,389.52,-16.91,-4.54,-5.75,-2.54,Saturday,0
8979,2025-01-06 01:09:00,Off-Peak,4.04,10.69,1.13,363.9,66.7,280.2,47.17,394.07,-30.17,-8.29,-7.47,-2.82,Monday,1
8980,2025-04-13 09:23:00,Peak,3.83,12.99,1.4,514.22,53.24,380.52,57.61,491.37,22.85,4.44,5.97,1.76,Sunday,9
8981,2025-03-23 07:37:00,Peak,8.3,25.1,1.65,929.28,125.58,715.55,36.36,877.49,51.79,5.57,6.24,2.06,Sunday,7
8982,2025-03-24 07:04:00,Peak,9.49,25.25,1.59,1043.92,142.54,772.5,59.92,974.96,68.96,6.61,7.27,2.73,Monday,7
8983,2025-01-31 04:41:00,Off-Peak,7.72,13.65,1.13,601.8,125.14,493.48,35.28,653.9,-52.1,-8.66,-6.75,-3.82,Friday,4
8984,2025-04-23 03:51:00,Off-Peak,3.46,11.9,1.11,384.27,52.28,303.57,27.31,383.16,1.11,0.29,0.32,0.09,Wednesday,3
8985,2025-02-11 10:04:00,Off-Peak,3.53,8.39,1.0,332.15,49.46,259.08,52.3,360.84,-28.69,-8.64,-8.13,-3.42,Tuesday,10
8986,2025-01-27 00:20:00,Off-Peak,6.15,16.89,1.14,517.13,82.78,413.7,40.4,536.88,-19.75,-3.82,-3.21,-1.17,Monday,0
8987,2025-02-13 15:02:00,Off-Peak,5.17,13.47,1.08,361.44,69.95,278.31,33.8,382.06,-20.62,-5.7,-3.99,-1.53,Thursday,15
8988,2025-03-08 06:40:00,Peak,6.56,17.75,1.77,806.87,117.36,589.02,29.85,736.23,70.64,8.75,10.77,3.98,Saturday,6
8989,2025-03-23 13:35:00,Off-Peak,8.14,16.46,1.16,557.93,115.1,418.45,52.86,586.41,-28.48,-5.1,-3.5,-1.73,Sunday,13
8990,2025-04-05 05:43:00,Off-Peak,6.1,12.37,1.12,486.52,102.72,398.95,42.56,544.23,-57.71,-11.86,-9.46,-4.67,Saturday,5
8991,2025-01-13 09:19:00,Peak,9.05,27.25,1.35,904.25,112.49,732.44,44.98,889.91,14.34,1.59,1.58,0.53,Monday,9
8992,2025-02-06 16:33:00,Off-Peak,7.34,14.94,1.04,500.83,92.04,405.67,38.49,536.2,-35.37,-7.06,-4.82,-2.37,Thursday,16
8993,2025-03-20 12:24:00,Off-Peak,9.3,12.51,1.07,613.89,149.92,448.14,28.58,626.64,-12.75,-2.08,-1.37,-1.02,Thursday,12
8994,2025-03-17 19:45:00,Peak,2.8,7.95,1.49,390.25,41.27,288.78,33.5,363.55,26.7,6.84,9.54,3.36,Monday,19
8995,2025-03-04 04:31:00,Off-Peak,1.71,9.23,1.06,257.85,29.55,188.23,25.15,242.93,14.92,5.79,8.73,1.62,Tuesday,4
8996,2025-04-19 22:59:00,Off-Peak,3.38,9.02,1.1,345.94,58.03,276.75,33.65,368.43,-22.49,-6.5,-6.65,-2.49,Saturday,22
8997,2025-01-29 13:28:00,Off-Peak,11.55,21.48,1.03,730.66,190.92,540.69,56.51,788.12,-57.46,-7.86,-4.97,-2.68,Wednesday,13
8998,2025-04-26 20:50:00,Peak,7.37,17.18,1.79,892.65,124.48,678.41,42.99,845.88,46.77,5.24,6.35,2.72,Saturday,20
8999,2025-02-26 23:18:00,Off-Peak,4.3,15.36,1.02,407.5,74.05,305.62,21.85,401.52,5.98,1.47,1.39,0.39,Wednesday,23
9000,2025-03-24 13:09:00,Off-Peak,3.88,13.62,1.19,459.21,64.8,371.96,50.57,487.33,-28.12,-6.12,-7.25,-2.06,Monday,13
9001,2025-04-06 00:08:00,Off-Peak,9.65,17.39,1.18,768.2,146.29,599.2,50.71,796.2,-28.0,-3.64,-2.9,-1.61,Sunday,0
9002,2025-02-16 16:47:00,Off-Peak,7.48,12.44,1.11,516.23,101.65,412.98,50.38,565.01,-48.78,-9.45,-6.52,-3.92,Sunday,16
9003,2025-04-01 05:58:00,Off-Peak,2.48,8.23,1.14,210.52,41.47,164.21,44.66,250.34,-39.82,-18.92,-16.06,-4.84,Tuesday,5
9004,2025-02-17 09:13:00,Peak,2.46,10.27,1.46,387.25,34.22,302.06,21.26,357.54,29.71,7.67,12.08,2.89,Monday,9
9005,2025-01-09 16:13:00,Off-Peak,9.12,22.78,1.13,757.38,122.85,575.61,35.31,733.77,23.61,3.12,2.59,1.04,Thursday,16
9006,2025-04-14 05:45:00,Off-Peak,4.19,13.95,1.07,310.23,54.6,229.57,33.01,317.18,-6.95,-2.24,-1.66,-0.5,Monday,5
9007,2025-03-11 03:47:00,Off-Peak,2.02,7.21,1.06,237.66,31.84,178.24,20.85,230.93,6.73,2.83,3.33,0.93,Tuesday,3
9008,2025-01-18 06:53:00,Peak,1.99,6.77,1.55,431.15,26.77,323.36,23.43,373.56,57.59,13.36,28.94,8.51,Saturday,6
9009,2025-01-09 04:12:00,Off-Peak,8.31,18.06,1.1,662.04,118.42,523.01,36.82,678.25,-16.21,-2.45,-1.95,-0.9,Thursday,4
9010,2025-03-19 04:56:00,Off-Peak,4.34,10.55,1.12,409.65,70.52,311.33,55.23,437.08,-27.43,-6.7,-6.32,-2.6,Wednesday,4
9011,2025-04-18 20:00:00,Peak,10.09,31.24,1.37,909.9,169.11,709.72,58.47,937.3,-27.4,-3.01,-2.72,-0.88,Friday,20
9012,2025-03-22 09:39:00,Peak,6.69,23.55,1.42,791.35,92.92,633.08,49.74,775.74,15.61,1.97,2.33,0.66,Saturday,9
9013,2025-01-12 01:24:00,Off-Peak,4.85,11.51,1.02,384.55,82.74,288.41,29.03,400.18,-15.63,-4.06,-3.22,-1.36,Sunday,1
9014,2025-04-05 00:56:00,Off-Peak,6.43,17.88,1.01,395.73,79.41,300.75,56.87,437.03,-41.3,-10.44,-6.42,-2.31,Saturday,0
9015,2025-01-12 16:15:00,Off-Peak,17.81,31.99,1.05,1159.72,319.16,892.98,59.12,1271.26,-111.54,-9.62,-6.26,-3.49,Sunday,16
9016,2025-02-23 08:31:00,Peak,3.23,9.97,1.24,337.0,46.84,246.01,37.21,330.06,6.94,2.06,2.15,0.7,Sunday,8
9017,2025-01-21 06:45:00,Peak,12.64,44.25,1.26,1218.16,176.33,901.44,40.88,1118.65,99.51,8.17,7.87,2.25,Tuesday,6
9018,2025-03-12 14:22:00,Off-Peak,9.19,16.23,1.16,686.9,161.19,501.44,33.84,696.47,-9.57,-1.39,-1.04,-0.59,Wednesday,14
9019,2025-01-04 17:10:00,Peak,4.49,10.31,1.22,460.15,57.43,368.12,54.08,479.63,-19.48,-4.23,-4.34,-1.89,Saturday,17
9020,2025-04-09 15:25:00,Off-Peak,9.18,25.1,1.13,719.58,129.9,539.69,31.91,701.5,18.08,2.51,1.97,0.72,Wednesday,15
9021,2025-03-08 22:05:00,Off-Peak,7.19,18.25,1.05,531.75,101.74,404.13,24.35,530.22,1.53,0.29,0.21,0.08,Saturday,22
9022,2025-03-27 14:11:00,Off-Peak,6.03,11.99,1.17,545.73,87.74,431.13,38.24,557.11,-11.38,-2.09,-1.89,-0.95,Thursday,14
9023,2025-04-11 05:57:00,Off-Peak,5.15,10.84,1.1,442.66,88.01,362.98,26.78,477.77,-35.11,-7.93,-6.82,-3.24,Friday,5
9024,2025-02-14 15:29:00,Off-Peak,11.17,24.52,1.06,766.41,191.01,613.13,37.24,841.38,-74.97,-9.78,-6.71,-3.06,Friday,15
9025,2025-02-11 08:47:00,Peak,6.57,19.26,1.51,702.77,102.16,513.02,43.42,658.6,44.17,6.29,6.72,2.29,Tuesday,8
9026,2025-02-16 17:40:00,Peak,3.41,11.53,1.43,451.02,61.21,338.26,52.1,451.57,-0.55,-0.12,-0.16,-0.05,Sunday,17
9027,2025-02-04 15:08:00,Off-Peak,6.29,18.29,1.11,481.58,107.31,346.74,47.68,501.73,-20.15,-4.18,-3.2,-1.1,Tuesday,15
9028,2025-02-18 04:55:00,Off-Peak,2.09,5.0,1.02,254.95,33.63,186.11,49.54,269.28,-14.33,-5.62,-6.86,-2.87,Tuesday,4
9029,2025-03-15 01:20:00,Off-Peak,4.21,12.42,1.2,444.55,55.57,324.52,43.62,423.71,20.84,4.69,4.95,1.68,Saturday,1
9030,2025-01-19 19:05:00,Peak,9.0,30.24,1.46,950.16,137.7,712.62,23.25,873.57,76.59,8.06,8.51,2.53,Sunday,19
9031,2025-03-07 21:47:00,Off-Peak,3.11,8.92,1.07,366.03,41.3,270.86,55.2,367.36,-1.33,-0.36,-0.43,-0.15,Friday,21
9032,2025-02-28 12:57:00,Off-Peak,21.62,39.69,1.14,1459.0,298.57,1108.84,47.93,1455.34,3.66,0.25,0.17,0.09,Friday,12
9033,2025-03-26 17:15:00,Peak,1.09,5.25,1.42,353.28,17.57,282.62,51.6,351.79,1.49,0.42,1.37,0.28,Wednesday,17
9034,2025-04-04 03:25:00,Off-Peak,5.07,10.27,1.17,494.78,66.47,395.82,57.64,519.93,-25.15,-5.08,-4.96,-2.45,Friday,3
9035,2025-01-07 17:55:00,Peak,9.55,28.88,1.47,984.21,119.85,748.0,58.73,926.58,57.63,5.86,6.03,2.0,Tuesday,17
9036,2025-01-24 22:28:00,Off-Peak,2.16,8.23,1.14,273.24,32.81,215.86,58.54,307.21,-33.97,-12.43,-15.73,-4.13,Friday,22
9037,2025-01-16 20:30:00,Peak,9.65,28.45,1.26,785.26,115.9,596.8,30.78,743.48,41.78,5.32,4.33,1.47,Thursday,20
9038,2025-01-23 02:29:00,Off-Peak,9.26,22.52,1.17,788.34,144.92,599.14,54.06,798.12,-9.78,-1.24,-1.06,-0.43,Thursday,2
9039,2025-03-29 06:12:00,Peak,5.32,14.21,1.64,705.45,92.62,557.31,58.35,708.28,-2.83,-0.4,-0.53,-0.2,Saturday,6
9040,2025-02-26 22:46:00,Off-Peak,3.49,11.44,1.04,317.62,45.86,241.39,48.25,335.5,-17.88,-5.63,-5.12,-1.56,Wednesday,22
9041,2025-01-28 18:41:00,Peak,6.52,23.99,1.29,669.46,93.24,515.48,48.64,657.36,12.1,1.81,1.86,0.5,Tuesday,18
9042,2025-03-16 05:53:00,Off-Peak,9.02,15.85,1.06,630.08,157.85,459.96,55.37,673.18,-43.1,-6.84,-4.78,-2.72,Sunday,5
9043,2025-04-29 00:20:00,Off-Peak,3.69,10.84,1.2,391.63,59.85,301.56,31.5,392.91,-1.28,-0.33,-0.35,-0.12,Tuesday,0
9044,2025-01-24 05:09:00,Off-Peak,5.99,15.93,1.05,512.95,76.73,405.23,27.67,509.63,3.32,0.65,0.55,0.21,Friday,5
9045,2025-03-15 18:58:00,Peak,2.24,8.7,1.47,313.8,32.01,254.18,37.48,323.67,-9.87,-3.15,-4.41,-1.13,Saturday,18
9046,2025-03-20 06:47:00,Peak,10.48,36.68,1.22,934.86,173.34,682.45,58.0,913.79,21.07,2.25,2.01,0.57,Thursday,6
9047,2025-02-22 05:06:00,Off-Peak,16.12,32.33,1.08,1105.44,257.76,840.13,22.42,1120.31,-14.87,-1.35,-0.92,-0.46,Saturday,5
9048,2025-04-04 13:51:00,Off-Peak,4.72,14.7,1.11,389.74,61.03,300.1,37.7,398.83,-9.09,-2.33,-1.93,-0.62,Friday,13
9049,2025-02-11 21:54:00,Off-Peak,3.99,10.67,1.19,328.96,49.36,266.46,47.63,363.45,-34.49,-10.48,-8.64,-3.23,Tuesday,21
9050,2025-03-16 02:40:00,Off-Peak,11.79,24.4,1.1,841.57,189.7,631.18,46.05,866.93,-25.36,-3.01,-2.15,-1.04,Sunday,2
9051,2025-02-08 07:35:00,Peak,11.67,30.91,1.69,1337.89,182.64,990.04,52.4,1225.08,112.81,8.43,9.67,3.65,Saturday,7
9052,2025-03-12 04:15:00,Off-Peak,9.82,22.67,1.11,689.14,121.38,503.07,30.78,655.23,33.91,4.92,3.45,1.5,Wednesday,4
9053,2025-04-25 05:20:00,Off-Peak,2.72,8.37,1.01,222.68,48.55,164.78,29.36,242.69,-20.01,-8.99,-7.36,-2.39,Friday,5
9054,2025-03-25 11:44:00,Off-Peak,0.59,5.0,1.06,150.0,7.97,121.5,53.1,182.57,-32.57,-21.71,-55.2,-6.51,Tuesday,11
9055,2025-02-01 18:54:00,Peak,5.82,20.89,1.55,764.79,83.34,596.54,53.03,732.91,31.88,4.17,5.48,1.53,Saturday,18
9056,2025-04-25 17:13:00,Peak,8.32,27.96,1.77,1068.85,108.74,812.33,29.95,951.02,117.83,11.02,14.16,4.21,Friday,17
9057,2025-02-10 17:19:00,Peak,4.74,19.23,1.72,757.72,80.44,613.75,37.61,731.8,25.92,3.42,5.47,1.35,Monday,17
9058,2025-02-04 13:07:00,Off-Peak,11.53,20.88,1.05,647.43,205.0,485.57,38.07,728.64,-81.21,-12.54,-7.04,-3.89,Tuesday,13
9059,2025-03-04 23:41:00,Off-Peak,4.12,9.98,1.04,362.47,54.71,293.6,40.53,388.84,-26.37,-7.28,-6.4,-2.64,Tuesday,23
9060,2025-03-01 23:47:00,Off-Peak,1.75,5.0,1.04,272.06,23.98,217.65,53.46,295.09,-23.03,-8.47,-13.16,-4.61,Saturday,23
9061,2025-04-23 15:14:00,Off-Peak,4.73,15.09,1.18,426.41,76.82,307.02,44.14,427.98,-1.57,-0.37,-0.33,-0.1,Wednesday,15
9062,2025-01-21 12:18:00,Off-Peak,7.88,16.63,1.17,662.68,119.54,510.26,40.73,670.53,-7.85,-1.18,-1.0,-0.47,Tuesday,12
9063,2025-02-01 00:36:00,Off-Peak,3.07,11.44,1.15,307.3,38.77,245.84,31.58,316.19,-8.89,-2.89,-2.9,-0.78,Saturday,0
9064,2025-02-12 08:55:00,Peak,7.39,15.59,1.44,703.54,129.84,534.69,21.62,686.15,17.39,2.47,2.35,1.12,Wednesday,8
9065,2025-02-02 18:51:00,Peak,5.8,18.94,1.5,687.97,90.89,564.14,56.72,711.75,-23.78,-3.46,-4.1,-1.26,Sunday,18
9066,2025-04-10 15:39:00,Off-Peak,15.92,35.36,1.09,1041.62,219.86,833.3,48.65,1101.81,-60.19,-5.78,-3.78,-1.7,Thursday,15
9067,2025-04-02 23:07:00,Off-Peak,10.7,23.48,1.05,784.98,159.86,627.98,22.98,810.82,-25.84,-3.29,-2.41,-1.1,Wednesday,23
9068,2025-01-24 14:38:00,Off-Peak,22.87,50.7,1.1,1487.5,343.05,1085.88,31.9,1460.83,26.67,1.79,1.17,0.53,Friday,14
9069,2025-04-16 18:28:00,Peak,2.59,10.98,1.22,398.44,39.24,290.86,45.88,375.98,22.46,5.64,8.67,2.05,Wednesday,18
9070,2025-01-01 05:36:00,Off-Peak,12.95,28.45,1.03,867.99,193.99,677.03,28.36,899.38,-31.39,-3.62,-2.42,-1.1,Wednesday,5
9071,2025-01-23 14:04:00,Off-Peak,1.28,5.0,1.18,196.71,19.67,155.4,24.2,199.27,-2.56,-1.3,-2.0,-0.51,Thursday,14
9072,2025-01-21 01:21:00,Off-Peak,11.24,27.56,1.15,855.36,161.41,624.41,42.01,827.83,27.53,3.22,2.45,1.0,Tuesday,1
9073,2025-02-01 21:57:00,Off-Peak,1.68,5.98,1.08,203.75,21.64,165.04,33.16,219.84,-16.09,-7.9,-9.58,-2.69,Saturday,21
9074,2025-03-18 14:48:00,Off-Peak,9.57,25.42,1.1,763.73,153.02,618.62,53.11,824.75,-61.02,-7.99,-6.38,-2.4,Tuesday,14
9075,2025-03-09 15:46:00,Off-Peak,7.45,19.3,1.07,628.02,124.79,477.3,58.03,660.12,-32.1,-5.11,-4.31,-1.66,Sunday,15
9076,2025-01-15 06:31:00,Peak,7.97,21.23,1.64,855.11,135.89,666.99,43.51,846.39,8.72,1.02,1.09,0.41,Wednesday,6
9077,2025-04-01 10:08:00,Off-Peak,1.11,7.78,1.16,255.89,13.46,197.04,48.52,259.02,-3.13,-1.22,-2.82,-0.4,Tuesday,10
9078,2025-03-16 17:58:00,Peak,9.16,26.16,1.66,1105.59,132.18,796.02,59.34,987.54,118.05,10.68,12.89,4.51,Sunday,17
9079,2025-03-08 07:08:00,Peak,1.74,5.71,1.63,396.19,31.09,289.22,29.04,349.35,46.84,11.82,26.92,8.2,Saturday,7
9080,2025-01-20 00:51:00,Off-Peak,15.95,29.16,1.04,988.44,197.46,790.75,56.19,1044.4,-55.96,-5.66,-3.51,-1.92,Monday,0
9081,2025-03-28 03:08:00,Off-Peak,3.95,11.12,1.07,475.98,66.0,366.5,42.37,474.87,1.11,0.23,0.28,0.1,Friday,3
9082,2025-04-12 11:25:00,Off-Peak,4.98,9.97,1.09,427.98,63.54,333.82,27.51,424.87,3.11,0.73,0.62,0.31,Saturday,11
9083,2025-04-04 23:55:00,Off-Peak,12.84,23.08,1.07,786.1,217.64,613.16,31.57,862.37,-76.27,-9.7,-5.94,-3.3,Friday,23
9084,2025-01-07 17:12:00,Peak,6.66,22.62,1.65,869.52,106.76,660.84,47.52,815.12,54.4,6.26,8.17,2.4,Tuesday,17
9085,2025-01-23 01:56:00,Off-Peak,6.73,17.18,1.07,569.68,110.04,410.17,56.88,577.09,-7.41,-1.3,-1.1,-0.43,Thursday,1
9086,2025-01-06 08:48:00,Peak,8.57,22.92,1.28,788.23,153.06,630.58,24.76,808.4,-20.17,-2.56,-2.35,-0.88,Monday,8
9087,2025-03-12 15:38:00,Off-Peak,3.22,10.1,1.08,337.96,56.8,260.23,45.57,362.6,-24.64,-7.29,-7.65,-2.44,Wednesday,15
9088,2025-04-14 21:56:00,Off-Peak,3.91,12.77,1.2,360.83,54.08,263.41,35.08,352.57,8.26,2.29,2.11,0.65,Monday,21
9089,2025-03-01 16:32:00,Off-Peak,6.86,16.37,1.05,452.77,97.76,325.99,32.87,456.62,-3.85,-0.85,-0.56,-0.24,Saturday,16
9090,2025-03-06 18:28:00,Peak,16.62,49.73,1.57,1636.16,239.99,1178.04,27.2,1445.23,190.93,11.67,11.49,3.84,Thursday,18
9091,2025-02-14 21:13:00,Off-Peak,10.08,17.69,1.09,606.1,131.85,436.39,55.53,623.77,-17.67,-2.92,-1.75,-1.0,Friday,21
9092,2025-03-30 23:46:00,Off-Peak,10.49,14.41,1.01,717.35,149.9,530.84,34.57,715.31,2.04,0.28,0.19,0.14,Sunday,23
9093,2025-04-01 11:42:00,Off-Peak,13.55,24.64,1.1,913.97,242.14,676.34,37.73,956.21,-42.24,-4.62,-3.12,-1.71,Tuesday,11
9094,2025-03-07 11:11:00,Off-Peak,11.56,23.71,1.14,824.52,172.71,610.14,28.3,811.15,13.37,1.62,1.16,0.56,Friday,11
9095,2025-01-31 20:34:00,Peak,9.79,34.34,1.51,996.33,173.48,777.14,44.31,994.93,1.4,0.14,0.14,0.04,Friday,20
9096,2025-02-20 01:51:00,Off-Peak,5.76,10.66,1.17,442.16,71.6,327.2,37.61,436.41,5.75,1.3,1.0,0.54,Thursday,1
9097,2025-04-18 01:12:00,Off-Peak,3.03,12.29,1.06,324.64,37.09,256.47,27.72,321.28,3.36,1.03,1.11,0.27,Friday,1
9098,2025-01-03 08:19:00,Peak,3.35,12.66,1.25,390.16,51.76,312.13,32.42,396.31,-6.15,-1.58,-1.84,-0.49,Friday,8
9099,2025-01-31 12:41:00,Off-Peak,12.24,29.07,1.19,941.89,200.98,715.84,35.65,952.47,-10.58,-1.12,-0.86,-0.36,Friday,12
9100,2025-01-11 18:54:00,Peak,9.02,25.33,1.43,843.78,119.97,666.59,23.08,809.64,34.14,4.05,3.78,1.35,Saturday,18
9101,2025-04-12 18:20:00,Peak,0.53,5.0,1.55,269.3,7.96,196.59,22.07,226.62,42.68,15.85,80.53,8.54,Saturday,18
9102,2025-01-15 14:04:00,Off-Peak,6.55,19.62,1.16,623.37,112.92,467.53,59.7,640.15,-16.78,-2.69,-2.56,-0.86,Wednesday,14
9103,2025-02-14 05:13:00,Off-Peak,0.95,6.17,1.06,187.24,15.74,147.92,57.11,220.77,-33.53,-17.91,-35.29,-5.43,Friday,5
9104,2025-04-22 23:36:00,Off-Peak,5.74,16.67,1.14,538.64,76.86,436.3,43.73,556.89,-18.25,-3.39,-3.18,-1.09,Tuesday,23
9105,2025-04-26 02:01:00,Off-Peak,11.74,27.94,1.03,775.9,164.48,605.2,29.79,799.47,-23.57,-3.04,-2.01,-0.84,Saturday,2
9106,2025-04-10 04:41:00,Off-Peak,9.0,17.52,1.06,615.39,124.47,467.7,29.3,621.47,-6.08,-0.99,-0.68,-0.35,Thursday,4
9107,2025-03-15 05:49:00,Off-Peak,5.04,12.02,1.03,423.89,82.25,317.92,37.62,437.79,-13.9,-3.28,-2.76,-1.16,Saturday,5
9108,2025-04-29 23:37:00,Off-Peak,7.19,16.13,1.16,570.69,128.05,433.72,35.45,597.22,-26.53,-4.65,-3.69,-1.64,Tuesday,23
9109,2025-04-06 11:42:00,Off-Peak,3.96,11.17,1.04,331.5,54.17,261.88,49.32,365.37,-33.87,-10.22,-8.55,-3.03,Sunday,11
9110,2025-01-04 02:19:00,Off-Peak,2.41,6.4,1.14,332.89,37.43,249.67,36.28,323.38,9.51,2.86,3.95,1.49,Saturday,2
9111,2025-01-26 15:17:00,Off-Peak,3.76,7.11,1.19,305.26,67.42,235.05,58.21,360.68,-55.42,-18.16,-14.74,-7.79,Sunday,15
9112,2025-03-25 23:32:00,Off-Peak,11.04,19.7,1.11,775.72,142.97,620.58,30.12,793.67,-17.95,-2.31,-1.63,-0.91,Tuesday,23
9113,2025-01-25 01:39:00,Off-Peak,13.13,23.93,1.11,852.99,209.42,631.21,21.07,861.7,-8.71,-1.02,-0.66,-0.36,Saturday,1
9114,2025-04-16 06:58:00,Peak,11.4,32.73,1.48,1202.86,159.49,950.26,44.13,1153.88,48.98,4.07,4.3,1.5,Wednesday,6
9115,2025-01-01 18:26:00,Peak,10.61,30.69,1.4,1044.57,190.45,835.66,59.52,1085.63,-41.06,-3.93,-3.87,-1.34,Wednesday,18
9116,2025-03-02 02:13:00,Off-Peak,2.85,6.44,1.1,352.56,36.05,285.57,54.06,375.68,-23.12,-6.56,-8.11,-3.59,Sunday,2
9117,2025-03-29 18:31:00,Peak,5.36,14.16,1.56,659.71,78.85,474.99,20.21,574.05,85.66,12.98,15.98,6.05,Saturday,18
9118,2025-01-12 19:07:00,Peak,5.73,22.52,1.79,862.86,77.53,629.89,43.01,750.43,112.43,13.03,19.62,4.99,Sunday,19
9119,2025-01-19 12:03:00,Off-Peak,4.56,12.62,1.19,455.49,55.59,373.5,38.15,467.24,-11.75,-2.58,-2.58,-0.93,Sunday,12
9120,2025-03-23 04:46:00,Off-Peak,3.06,5.52,1.17,304.82,54.41,222.52,50.73,327.66,-22.84,-7.49,-7.46,-4.14,Sunday,4
9121,2025-01-20 03:13:00,Off-Peak,7.43,13.79,1.18,672.07,114.5,517.49,30.11,662.1,9.97,1.48,1.34,0.72,Monday,3
9122,2025-01-21 03:55:00,Off-Peak,7.25,15.77,1.09,583.31,117.45,431.65,29.75,578.85,4.46,0.76,0.62,0.28,Tuesday,3
9123,2025-03-29 22:29:00,Off-Peak,5.24,10.94,1.13,418.54,82.37,334.83,32.67,449.87,-31.33,-7.49,-5.98,-2.86,Saturday,22
9124,2025-02-22 14:48:00,Off-Peak,14.99,35.38,1.18,1041.94,193.22,760.62,29.85,983.69,58.25,5.59,3.89,1.65,Saturday,14
9125,2025-03-26 04:03:00,Off-Peak,4.72,13.87,1.08,378.24,61.45,276.12,20.88,358.45,19.79,5.23,4.19,1.43,Wednesday,4
9126,2025-01-15 19:49:00,Peak,5.99,15.58,1.78,806.58,94.4,621.07,45.13,760.6,45.98,5.7,7.68,2.95,Wednesday,19
9127,2025-04-06 21:05:00,Off-Peak,2.13,7.4,1.08,239.02,35.53,176.87,44.51,256.91,-17.89,-7.48,-8.4,-2.42,Sunday,21
9128,2025-01-15 03:24:00,Off-Peak,9.87,18.16,1.12,750.55,154.66,592.93,54.07,801.66,-51.11,-6.81,-5.18,-2.81,Wednesday,3
9129,2025-02-21 03:08:00,Off-Peak,12.85,25.29,1.14,922.49,198.15,728.77,47.91,974.83,-52.34,-5.67,-4.07,-2.07,Friday,3
9130,2025-04-27 05:02:00,Off-Peak,1.9,6.92,1.19,267.51,31.31,208.66,45.63,285.6,-18.09,-6.76,-9.52,-2.61,Sunday,5
9131,2025-01-16 19:46:00,Peak,8.59,23.62,1.35,811.45,115.62,649.16,29.28,794.06,17.39,2.14,2.02,0.74,Thursday,19
9132,2025-01-05 14:08:00,Off-Peak,5.04,14.64,1.15,461.24,82.61,364.38,49.61,496.6,-35.36,-7.67,-7.02,-2.42,Sunday,14
9133,2025-04-03 10:42:00,Off-Peak,10.23,20.45,1.1,719.01,148.03,532.07,54.22,734.32,-15.31,-2.13,-1.5,-0.75,Thursday,10
9134,2025-04-06 16:48:00,Off-Peak,7.56,12.86,1.05,552.64,121.26,403.43,37.76,562.45,-9.81,-1.78,-1.3,-0.76,Sunday,16
9135,2025-02-26 07:12:00,Peak,7.57,26.87,1.67,928.22,103.33,733.29,41.62,878.24,49.98,5.38,6.6,1.86,Wednesday,7
9136,2025-04-29 19:47:00,Peak,7.24,23.25,1.53,777.66,92.82,614.35,51.37,758.54,19.12,2.46,2.64,0.82,Tuesday,19
9137,2025-04-04 06:02:00,Peak,17.27,50.23,1.6,1786.83,210.18,1447.33,38.62,1696.13,90.7,5.08,5.25,1.81,Friday,6
9138,2025-02-07 18:12:00,Peak,2.43,8.23,1.39,332.73,40.87,246.22,46.66,333.75,-1.02,-0.31,-0.42,-0.12,Friday,18
